ABOO AVL Rojinegro
26172676 2186739 1582020
71070879 2064190 1825501
13990308 1861220 2086699
76096468 2181580 2778970
22171556 1412270 2045910
69357689 1775150 1563360
18501788 2117209 2069820
72029479 2322189 2031130
13784658 1704140 1393010
8735259 1490820 1443550
64535349 2254699 2033190
11153138 1831250 1517950
7590058 1918190 1520680
64520610 1973680 1877719
93461326 1538519 1747580
22426867 2150890 1921189
78852958 2101969 2021319
9025728 1546630 1956740
11607069 2224359 2302960
70419629 2001440 1496159
13296287 1700730 1719400
78339758 1723429 1583550
9765139 1553229 1683410
10365319 2038339 1874140
68196629 1733840 1878819
13880248 2044529 1813050
14230878 2056060 50969842
19351547 4041310 1745769
11054428 1964570 1710639
8168459 1576690 50392262
12498568 1494090 1474299
8774469 2105270 2039119
11365448 1482120 1389000
65136300 1706180 1766589
11869409 1592229 1774900
9324618 1948200 1869340
10001408 50686023 1560870
13529318 2028739 1953530
11172468 2433479 2041449
10114389 55177761 2106030
30834325 5613459 1927380
13617078 2315200 42926024
12925028 2009699 2109420
16828107 1808240 1970650
62978630 2072620 2418929
16848676 2132440 1970430
9358479 2155069 2221419
9733529 6149748 44861392
19610377 2192229 2105610
18102987 2123510 2063519
81670907 2000890 1987410
14955668 2087449 2028920
60827940 1726220 1607740
12368908 1491760 2126629
13725897 1737569 1411350
61119670 1599690 1442320
16534297 8059569 2087130
66468889 1887099 2045840
10755618 2307669 2176300
15578087 2132600 2330540
61632140 1905960 1926729
39174484 1640140 2140980
50174482 8179719 2218390
26157835 2278950 2492069
67199670 2255469 1989959
11307218 1732940 2034750
23440446 42885543 1828539
16909968 2047809 2029429
15017678 2212249 1867550
69755669 1860700 2016470
12134178 2155380 2109669
14959348 2156779 50950812
15680297 2185570 2115659
11460019 2141019 2119560
66756669 2202740 2020540
17767877 2334560 2000089
14813998 1967350 2048290
66041389 2309100 2213110
14636117 2626540 2452239
81278068 2268680 2088530
77924138 1582590 1827110
14773217 2058600 1865770
9642788 2197670 1940910
11114118 50899992 1554830
24650776 2414480 2191729
14412168 2305080 2058700
68638210 1459319 1956380
12116658 1669170 1669840
8783778 1856410 51022932
109572223 1435050 2257269
18359108 2679399 2251890
75510288 2385700 2233329
17170388 1793899 1518009
81951627 2312810 2072240
11459348 1663440 1395359
9188169 53948782 2382229
25316916 1774530 1396500
13313308 2177380 2119540
65222290 2503079 1900810
12705737 1991390 2014840
9274639 2077490 1984209
65008651 2287589 1960730
10345328 1949570 1709190
10624358 1407140 54254712
26711745 2274820 2261600
74132149 2201170 2170029
12739148 1646279 1797970
11532149 1777720 2066300
65065289 2453290 1881109
13382199 2016230 2101930
21289147 50976112 2170779
48635633 2213759 10075089
53305442 2919529 2081060
14085068 1967049 1779770
70411919 2217490 2612060
24299946 1966440 2076320
63427320 2093999 1979680
17298828 1553859 1730440
10674378 1403580 1396310
74840338 2318810 2031660
9623718 2065179 1809789
9144108 1598110 50623652
11161378 2194340 2561879
12118949 2172290 1858420
10553169 1834819 2208680
70434329 2190360 2337150
12513458 1764370 2059180
8060568 54787702 1704630
15889817 1890290 1670410
9354028 1705620 1949830
9153738 1791890 54436561
11059899 1569509 2178890
9255188 1942460 1641580
7427559 1648720 1760919
7908899 1461960 1429839
78898798 6126889 1593349
15845158 47274083 1681710
27626786 1888390 1383469
7761368 1406810 1396359
5783999 1393730 1351969
67964010 1940379 1722210
10310529 1953169 1892600
68783629 4228519 2096379
15051388 1930060 2055289
17021488 2094370 1984740
66921820 2126180 2077870
12656958 1590520 1800969
69932890 2228179 2054740
15995577 1683209 1634510
9404858 1469020 1521879
64620540 1801960 2030159
14976028 2002590 1660169
65508530 2092040 1744960
12992678 1867319 1997540
12197008 1935880 1756960
17803397 46516973 2106939
16295698 1570970 1408200
14166808 1531550 1501650
8021729 1548600 1594760
61359270 2148650 1788920
16595697 2127440 2097160
74015089 2308530 2117169
16850958 2185149 1878020
9965408 1550080 1391370
67251230 1631480 1639510
9019199 70670649 1442620
10557909 1611129 1486789
10789429 3858949 1892309
70311860 1610419 1447120
12639678 2405869 1485510
6877389 1546680 1593569
71836649 1902750 1848450
20775727 2091560 2058169
85217307 2052800 2010700
12966458 1668020 1631729
10118019 1487580 50474583
17287928 1794980 2104979
12951048 1761050 1413950
9927288 1841820 50555062
10937028 1396090 1411150
6909949 1640699 1544910
8450249 1646870 1909980
7192318 1931700 58141321
16897897 1903790 1499050
6212479 1566121 1398480
5897520 1494400 1362350
5855609 1404150 50365872
18927247 2113660 1972869
25786057 2057030 1946670
62243460 1948690 1926310
13901917 2022320 1827750
69487579 2441850 1781350
16096438 2128670 2066249
12682888 2071170 54839901
22086697 2072580 2076349
11410428 1483280 1477180
59124361 2196930 1575520
12990908 1816830 2058979
11945088 1988630 1918769
63006270 2270120 1777260
14919587 1812560 1912090
9370799 1390780 1438530
7549909 1875359 1698650
66153900 1850540 1571470
12064409 1901860 1870390
74760458 1733140 1613820
23257236 2204440 2257509
70776759 1857490 7434749
13471728 1746829 1480949
9938119 1681979 1873870
7618749 1355300 42739283
13782647 2123780 1998409
11286489 1896919 1874070
10350609 1570290 1890320
79439117 1761659 1728050
12359348 1810440 1525140
62186230 2047489 1787159
13876597 2087140 2091500
17902338 1984200 50953961
21936226 2149610 2085370
15963838 2227929 1780480
71544349 2363030 7237878
23284756 2921700 2261390
60638161 5856569 2186910
20108076 2590709 1931940
61141281 2147070 2231760
11038688 2093710 1956299
18589248 1842829 1934310
55483671 3126400 2272059
23033667 2248689 2007840
64433780 2022550 2157539
31697406 2196719 2008620
57293101 1795720 1583129
10970429 1734059 1661860
8151419 1543589 1597440
14912568 1897180 1579590
59485960 1611180 1887110
9798488 1850360 1598260
11252768 1968800 1916330
70733539 1784930 1883399
11595569 1888979 1725310
10911579 2138860 2017600
62017041 2158479 2004520
12664538 1890850 2061550
12403968 1449409 54480942
16740278 1913880 1862279
100722515 2235229 2035750
82584197 2124110 2317240
13864598 1623690 1698849
86356307 2126759 1750400
15047058 1982409 1926529
73228579 2242590 2026770
14504617 1453380 1563710
9282968 1524130 1591160
59042011 2197800 1864280
21743087 1882439 2616580
73554218 2087579 1967390
11664249 2074000 2353240
18667038 50876152 1769310
15754018 1708369 1891259
19332857 2075390 1760040
80084148 2260149 1995849
18904827 51607983 1954789
18027858 2131189 1841730
17075508 1663759 1558100
10315359 47063123 1484499
18230488 1959189 2261530
22913626 1915229 51872773
46222034 1552319 1713010
10989609 1430820 1910800
71067369 2439770 2163660
14992067 2086160 2066410
43686763 2108130 2141890
17827767 2154579 2195259
11032008 2073599 2097579
64886050 2293890 6301159
11990948 2190509 2092550
14905558 2289289 2378390
52230612 2328260 2461230
15562228 2280810 2454000
14180638 50684273 2184609
47518954 2107209 1973269
17362327 2124080 26918306
30561005 2122730 12222588
58070941 2128030 2145420
20772137 2519490 2194190
9670719 1583839 1495100
9085619 1757699 45901263
12766778 2580819 2197630
11679468 2094830 2249260
10319078 2051430 2077869
60098972 2051209 2099150
10297479 1915830 2116200
9920428 2073060 1990400
69754379 2156199 2138670
14503998 2311659 1646899
11688538 1805350 50862522
19132697 1948959 2054940
28344886 2165459 2014250
52499302 6817519 2032630
12146119 2147840 2012780
10622438 2022610 1993739
63049570 2831530 5787239
12418468 1626590 1727210
9032938 1688110 1633040
8209938 2588939 40605114
25412466 2046350 2107750
12349798 2053229 2049250
61631351 2087360 1856299
12515458 1769720 1342870
14031228 1386450 3250009
7636868 2049169 42825603
13984618 2026630 1786890
7485489 1921759 1567010
6635209 1769270 1752260
7096229 1825199 1572120
70352280 2094149 2255519
13194448 2016270 1996129
16083478 42467414 1744559
15874247 2117980 2000759
11592569 2045159 1913940
8560589 1839100 1744119
56845192 1378510 1357690
12599049 1961939 2000800
13484438 2125410 1969160
69134190 2090950 2271490
11355609 2100359 2068750
9958288 1960799 1868979
63206521 1734290 1687139
8347289 78346118 1964080
10847668 2112120 2034100
8156059 1500169 1503559
7916449 1824670 2075449
76499919 2071370 2037460
10196139 2043950 2042389
10657918 54867011 2098270
15909618 2010679 1897590
8654119 1404650 1533490
7653699 58411502 1498170
11637098 1948439 1978240
13706578 2098000 2091049
11494229 1954510 50983452
14135648 2225299 2044969
12762158 1861270 1990730
66821019 1867060 1574280
22539327 2139360 2120189
9979669 1623819 1584100
62003421 1821729 1727370
10113009 1742590 5228819
14709198 2114380 2361720
76908528 1810310 1732550
18086757 1418270 1443570
13357928 1965599 1752140
57231372 2127990 2006009
8580209 1540980 1727139
9784128 1971140 1799781
55391001 1679180 1727080
13802198 1804820 1832949
10164649 2108949 2099230
10168608 47310314 1869360
18042518 2093629 2174040
9490998 1803780 1804350
8898099 1356410 1715860
65316731 1936130 1977840
12688638 1816099 1849260
9478549 1743140 1762539
60457932 1580689 1955410
10727568 1924010 1790130
10488948 2081440 2101049
64355691 2068729 2078589
10700769 1828329 1881260
10691959 2078889 2047430
60690581 1516630 1341159
11485799 1698930 2045310
9652379 2063450 1992929
16552968 50834972 2018390
17327207 2057890 2059660
13032548 2051749 2074539
84805307 2071000 2119690
13190198 1879869 1831670
7853919 1544500 1452719
53349202 2086510 2109280
11156358 1878949 1976950
10299048 1795210 2029860
72884799 2051330 2081289
20803517 1994200 1645630
68507350 1729449 1577880
12470648 1835920 1793800
9970838 1675620 1667560
57519622 1884139 1876390
9693288 1923060 1852519
9295718 1728900 2158610
8442018 55136782 1955630
24739136 2061670 2039920
14992977 2051480 1997179
54573502 1761830 1500079
8255009 1413470 1502560
8215109 1819750 1977100
11040359 2050970 54941872
15599077 2047220 1976579
8233009 1509660 70306090
14807658 1844509 1813340
8838619 1400049 1602619
78961439 1863870 3186670
11609889 2015069 2014399
79278298 1914640 1776130
28432096 1994219 2021859
10184538 1817699 42996573
21153027 1704380 1692359
9274949 2076920 2089950
13950797 1576320 46699123
16058468 2571579 1737640
11338449 1859889 1734670
10581938 1974530 53850402
12834918 1471470 4122909
11328149 1945030 1996430
12664408 1893070 1985619
51819622 1754560 2044990
11284279 1744730 1973990
9437899 2116099 2108730
10146268 2068540 50728072
13975227 1743710 2008950
9548989 1737629 1741170
9048819 3530969 2038050
61666101 1721070 1810710
9557719 1604300 1649490
7456559 1837650 1999890
15780018 1999300 46702693
19907927 1935779 1771129
9313129 2011340 1920739
8742898 1435380 1594580
56400241 2232820 2114640
12838488 1519199 1771210
17909417 1996920 1988450
58127101 1945930 1741920
9377638 2068170 1838560
8158179 1602309 1892070
7738799 1583530 1884010
60908810 1744670 1950710
8061158 1625330 1562170
7563989 1593900 1902829
6999189 1658659 1630290
65314320 2003660 1607440
10664258 1951910 1983749
9590149 2116770 2100609
60093191 1808969 1750820
10090868 1879540 2289510
8701849 1820150 1588210
8313498 1891310 1873890
67909030 1956960 1809790
9700758 1807590 1870190
8064769 1740209 1641940
7375789 1476729 1631660
58589412 2088049 2101900
9267959 1662920 1512830
8948909 1984601 1677179
8299688 1668880 50583862
11851868 1481360 2005100
9234449 1368629 1379060
6687599 1446500 1469630
7891679 1346000 54218751
9656139 1666010 1834949
7409259 1365650 1475830
5965569 1477119 1974790
7629259 1526350 1525640
62757431 1374959 1399660
6603929 1364200 1382450
6091079 1777930 1434730
6259779 1572690 1368830
6091779 1556650 1505529
58522182 1937410 1885419
8985199 1379920 1358079
5566010 1399250 1560659
6108679 1546620 1523200
6797489 54362692 1674179
18282328 2067320 2080780
10713069 1492319 1585890
9177849 1579589 1798150
56858982 1371199 1813949
7592739 1633910 1778709
7580239 1789349 1811170
10073588 1826990 54676532
10915499 1628949 1503070
8641759 1662250 1569169
8178749 66457870 1435480
13295618 1887180 1882549
9242439 1478980 1706139
8756739 1886270 58359151
15358478 1415080 1557190
7883458 1373020 1442610
77173529 1592829 1615460
6958099 1445400 1429979
6146860 1516280 1500839
6948379 1579610 1516920
7014709 1620209 1686890
65828310 1992090 1873940
8937098 1435970 1563360
8116429 1738499 58620681
11257948 1448900 1945350
7622838 1566910 1399350
6819699 1355360 1545010
6018238 1445880 1444580
62060131 1489740 1424440
6492128 1685201 1570699
7656449 1709360 1518650
5879408 1370890 1484230
7557019 1716159 1769890
58323902 1480210 1436289
8701859 1400640 1349330
5588619 1365279 1699260
8237209 1568420 1412010
6850048 1370069 56250492
14720948 1401609 1447671
6646359 1357640 1360330
6258719 1355080 1466469
6228309 1625480 1360459
66047550 1957760 1899900
9133819 1382180 1357670
7472079 1388550 1453810
7830598 1435690 46437063
17271658 2023880 1925459
15497808 2131360 2070299
63046211 3308639 2002040
14157438 1547130 1483449
6770218 1536340 1490420
8163409 3115429 1561359
63656880 1484440 1478319
8242679 1559470 1789809
9111458 1627120 1595810
7632389 1750609 52436412
11418358 1785990 1744219
13331397 1643280 1397620
7791329 1458459 1720099
61541221 1453020 1404449
6793530 1500139 2011540
10420478 2036900 2002780
7102959 1473620 1683530
63363211 1895880 2046459
9054339 2016970 2014339
10067819 1963860 1592870
6962468 54243182 1384250
11209038 1385330 1649620
8373389 1962809 2191040
18630037 1527690 1795200
55617241 1858749 1719060
8509889 1373920 1508409
10001979 1388959 1362560
12291258 54908092 2126489
19417047 1761800 1690090
10307178 1702370 1965210
10025678 54139322 2103050
16992677 2198700 2100530
12890959 2130349 1947440
60642341 2003490 1829449
17726698 2104599 2162089
72378249 2032750 1959950
11592468 1986399 1993880
9809639 1987340 1831039
10504769 50947562 1707210
12608458 1937859 1626149
9329019 1391390 1409470
9626608 1926830 1700960
59062360 2001919 1832829
17901037 2063119 2024649
9707489 1983939 1887170
69273570 1971860 2026530
11929608 1897970 2179790
72607809 1844270 2176160
16096988 1945560 2039920
9399959 1478559 1826859
76048709 2111230 2052990
12234299 66852280 1905140
18432697 2082300 2099219
11118068 1803040 1925660
76174408 1803879 1640900
8349079 2012530 1746730
71911520 1520529 1532660
10199368 1874229 1934620
8724538 2028549 1735130
8190569 1793330 1639240
64517691 1933060 1920220
13637828 1924730 2006590
10802129 1836770 1821959
67404151 1958309 1949010
9230068 1905540 1946759
11830838 2076250 1867010
70020359 2146260 1791739
14712877 1925890 1881810
11029938 50917713 2109709
15797108 1949089 2130169
11318369 1981149 1868980
10971168 50809713 1803270
12867839 1618400 1561759
8401569 1620220 1990330
7375259 1435899 2004320
68493050 1662599 1348060
8559149 1423550 1496429
6706409 1408679 1374080
7124329 1922760 1935999
65757351 1501091 1394190
9572619 1399640 1363259
6537709 1605680 1818680
8135029 1744681 54772482
17190108 1626250 1488009
8427909 1733790 1650060
9648889 2083850 2091199
63395491 1408190 1583741
8008068 1741360 1912390
10757058 1954120 1960619
6973409 54514943 1678090
10745079 1569769 1552270
8273269 1736639 1733680
8117159 1794130 2006300
69204419 2134340 2077010
11365388 1547520 1556330
7192478 2020380 2080650
7365699 1604590 1675590
59025491 1727049 1527780
12953748 1688540 1564360
7293939 1522680 1820360
8328508 52329663 1454410
15047987 1407580 1406430
7186379 1417490 1676259
8789959 1847220 1871380
66499010 1960619 1585520
8684339 1791479 1748719
6441568 1396200 1418640
8831169 1370951 1371089
69193880 2035980 2076410
13198499 1938729 2039160
11177898 1548760 50525502
15913858 1603460 1594099
9815530 1697040 1418320
6198229 1492350 1559849
65172500 1508739 1793921
15139208 1912490 1932830
12438439 1449050 1585190
66505530 2115410 2172620
11863238 1717039 1465130
7690919 1526360 1616640
7485729 1435599 50472452
13276608 1781110 1866260
14062237 1915249 1719700
74747839 1897559 1756560
11921229 2091219 1844020
69711959 2494750 2124610
